DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2018-05-17                04:23:11.969              135.84944409              3260.386658               136.84944409              1526530991.969            0                         963                       1.0000000000E+000         2.0000000000E+000         0.0000000000E+000         -4.5983984513E+000        1.9491854711E+000         4.3449122660E+002         4.4321125804E+002         1.2817011818E+000         1.5959236417E+000         
2018-05-17                04:23:14.960              135.84947872              3260.387489               136.84947872              1526530994.961            0                         963                       3.0000000000E+000         2.0000000000E+000         0.0000000000E+000         -4.5983984513E+000        -4.6742530068E+000        4.3449122660E+002         4.4325319890E+002         1.2733008701E+000         1.5858515953E+000         
2018-05-17                04:23:16.602              135.84949772              3260.387945               136.84949772              1526530996.603            0                         963                       2.0000000000E+000         2.0000000000E+000         0.0000000000E+000         2.3273144000E+000         -4.6742530068E+000        4.3449122660E+002         4.4325319890E+002         1.2733008701E+000         1.5858515953E+000         
2018-05-17                04:23:17.562              135.84950883              3260.388212               136.84950883              1526530997.563            0                         963                       1.0000000000E+000         2.0000000000E+000         0.0000000000E+000         2.3273144000E+000         -4.6742530068E+000        4.3455724870E+002         4.4325319890E+002         1.2733008701E+000         1.5858515953E+000         
2018-05-17                04:23:20.706              135.84954521              3260.389085               136.84954521              1526531000.706            0                         963                       3.0000000000E+000         2.0000000000E+000         0.0000000000E+000         2.3273144000E+000         2.3655338247E+000         4.3455724870E+002         4.4328134939E+002         1.2704480665E+000         1.5824299800E+000         
2018-05-17                04:23:23.773              135.84958071              3260.389937               136.84958071              1526531003.773            0                         963                       2.0000000000E+000         2.0000000000E+000         0.0000000000E+000         2.2292674745E+000         2.3655338247E+000         4.3455724870E+002         4.4328134939E+002         1.2704480665E+000         1.5824299800E+000         
2018-05-17                04:23:41.835              135.84978977              3260.394954               136.84978977              1526531021.836            0                         963                       1.0000000000E+000         2.0000000000E+000         0.0000000000E+000         2.2292674745E+000         2.3655338247E+000         4.3460644067E+002         4.4328134939E+002         1.2704480665E+000         1.5824299800E+000         
2018-05-17                04:23:44.232              135.84981750              3260.395620               136.84981750              1526531024.232            0                         963                       3.0000000000E+000         2.0000000000E+000         0.0000000000E+000         2.2292674745E+000         2.2658665591E+000         4.3460644067E+002         4.4332909593E+002         1.2726025158E+000         1.5850140489E+000         
2018-05-17                04:23:47.467              135.84985495              3260.396519               136.84985495              1526531027.468            0                         963                       2.0000000000E+000         2.6250000000E+000         0.0000000000E+000         2.2495839110E+000         2.2658665591E+000         4.3460644067E+002         4.4332909593E+002         1.2726025158E+000         1.5850140489E+000         
2018-05-17                04:24:05.509              135.85006377              3260.401531               136.85006377              1526531045.510            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.2495839110E+000         2.2658665591E+000         4.4070775740E+002         4.4332909593E+002         1.2726025158E+000         1.5850140489E+000         
2018-05-17                04:24:08.017              135.85009280              3260.402227               136.85009280              1526531048.018            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.2495839110E+000         2.2867559252E+000         4.4070775740E+002         4.4961023425E+002         1.2866862860E+000         1.6018985837E+000         
2018-05-17                04:24:09.611              135.85011124              3260.402670               136.85011124              1526531049.611            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.2161833377E+000         2.2867559252E+000         4.4070775740E+002         4.4961023425E+002         1.2866862860E+000         1.6018985837E+000         
2018-05-17                04:24:10.546              135.85012206              3260.402929               136.85012206              1526531050.546            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.2161833377E+000         2.2867559252E+000         4.3547861746E+002         4.4961023425E+002         1.2866862860E+000         1.6018985837E+000         
2018-05-17                04:24:13.838              135.85016017              3260.403844               136.85016017              1526531053.839            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.2161833377E+000         2.2529900396E+000         4.3547861746E+002         4.4432031607E+002         1.2854436574E+000         1.6004093760E+000         
2018-05-17                04:24:17.204              135.85019913              3260.404779               136.85019913              1526531057.205            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.1861589893E+000         2.2529900396E+000         4.3547861746E+002         4.4432031607E+002         1.2854436574E+000         1.6004093760E+000         
2018-05-17                04:24:36.121              135.85041807              3260.410034               136.85041807              1526531076.121            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.1861589893E+000         2.2529900396E+000         4.3462564976E+002         4.4432031607E+002         1.2854436574E+000         1.6004093760E+000         
