DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2018-05-21                16:52:09.677              140.36955646              3368.869355               141.36955646              1526921529.678            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9452139381E+000         1.9741461098E+000         4.3687947414E+002         4.4451224074E+002         1.1030019446E+000         1.3806290473E+000         
2018-05-21                16:52:12.275              140.36958652              3368.870076               141.36958652              1526921532.275            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9452139381E+000         1.9728629413E+000         4.3687947414E+002         4.4447020476E+002         1.1031192286E+000         1.3807710671E+000         
2018-05-21                16:52:13.760              140.36960372              3368.870489               141.36960372              1526921533.761            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9456766361E+000         1.9728629413E+000         4.3687947414E+002         4.4447020476E+002         1.1031192286E+000         1.3807710671E+000         
2018-05-21                16:52:14.693              140.36961450              3368.870748               141.36961450              1526921534.693            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9456766361E+000         1.9728629413E+000         4.3680337999E+002         4.4447020476E+002         1.1031192286E+000         1.3807710671E+000         
2018-05-21                16:52:17.200              140.36964352              3368.871444               141.36964352              1526921537.200            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9456766361E+000         1.9733396221E+000         4.3680337999E+002         4.4439482189E+002         1.1035850966E+000         1.3813351801E+000         
2018-05-21                16:52:20.309              140.36967951              3368.872308               141.36967951              1526921540.310            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9454921030E+000         1.9733396221E+000         4.3680337999E+002         4.4439482189E+002         1.1035850966E+000         1.3813351801E+000         
2018-05-21                16:52:38.372              140.36988858              3368.877326               141.36988858              1526921558.373            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9454921030E+000         1.9733396221E+000         4.3681759062E+002         4.4439482189E+002         1.1035850966E+000         1.3813351801E+000         
2018-05-21                16:52:40.982              140.36991877              3368.878051               141.36991877              1526921560.982            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9454921030E+000         1.9731658714E+000         4.3681759062E+002         4.4441296072E+002         1.1041749024E+000         1.3820493461E+000         
2018-05-21                16:52:42.506              140.36993641              3368.878474               141.36993641              1526921562.506            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9454602236E+000         1.9731658714E+000         4.3681759062E+002         4.4441296072E+002         1.1041749024E+000         1.3820493461E+000         
2018-05-21                16:52:43.464              140.36994751              3368.878740               141.36994751              1526921563.465            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9454602236E+000         1.9731658714E+000         4.3679493477E+002         4.4441296072E+002         1.1041749024E+000         1.3820493461E+000         
