DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2018-05-12                06:51:30.990              130.95244203              3142.858609               131.95244203              1526107890.991            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9495183761E+000         1.9801782494E+000         4.3260613735E+002         4.4192346527E+002         1.2227238968E+000         1.5251088316E+000         
2018-05-12                06:51:33.582              130.95247203              3142.859329               131.95247203              1526107893.583            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9495183761E+000         1.9802544453E+000         4.3260613735E+002         4.4094386290E+002         1.2208486129E+000         1.5228532958E+000         
2018-05-12                06:51:36.812              130.95250940              3142.860226               131.95250940              1526107896.812            0                         963                       2.0000000000E+000         1.2500000000E+001         0.0000000000E+000         1.9494238031E+000         1.9802544453E+000         4.3260613735E+002         4.4094386290E+002         1.2208486129E+000         1.5228532958E+000         
2018-05-12                06:51:55.763              130.95272875              3142.865490               131.95272875              1526107915.764            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9494238031E+000         1.9802544453E+000         1.9139282975E+003         4.4094386290E+002         1.2208486129E+000         1.5228532958E+000         
2018-05-12                06:51:58.404              130.95275931              3142.866223               131.95275931              1526107918.404            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.9494238031E+000         1.9945357429E+000         1.9139282975E+003         1.9680884392E+003         2.3590342110E+000         2.8505687991E+000         
2018-05-12                06:52:02.737              130.95280947              3142.867427               131.95280947              1526107922.738            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.8493270868E+000         1.9945357429E+000         1.9139282975E+003         1.9680884392E+003         2.3590342110E+000         2.8505687991E+000         
2018-05-12                06:52:23.858              130.95305391              3142.873294               131.95305391              1526107943.858            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.8493270868E+000         1.9945357429E+000         3.1468593819E+003         1.9680884392E+003         2.3590342110E+000         2.8505687991E+000         
2018-05-12                06:52:26.469              130.95308413              3142.874019               131.95308413              1526107946.469            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.8493270868E+000         1.9065936929E+000         3.1468593819E+003         3.2660688393E+003         2.3746729292E+000         2.8682701228E+000         
2018-05-12                06:52:30.361              130.95312919              3142.875101               131.95312919              1526107950.362            0                         963                       2.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.8593377425E+000         1.9065936929E+000         3.1468593819E+003         3.2660688393E+003         2.3746729292E+000         2.8682701228E+000         
2018-05-12                06:52:50.813              130.95336590              3142.880782               131.95336590              1526107970.814            0                         963                       1.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.8593377425E+000         1.9065936929E+000         2.7658539868E+003         3.2660688393E+003         2.3746729292E+000         2.8682701228E+000         
2018-05-12                06:52:51.401              130.95337271              3142.880945               131.95337271              1526107971.402            0                         963                       3.0000000000E+000         5.0000000000E+000         0.0000000000E+000         1.8593377425E+000         1.9171915867E+000         2.7658539868E+003         2.8711355979E+003         2.3811836573E+000         2.8756354835E+000         
