DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2018-05-12                09:52:07.436              131.07786384              3145.868732               132.07786384              1526118727.436            0                         963                       1.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9586882409E+000         2.0197821347E+000         2.6209147106E+003         3.0381385078E+003         2.3926169065E+000         2.8885637360E+000         
2018-05-12                09:52:09.828              131.07789153              3145.869397               132.07789153              1526118729.828            0                         963                       3.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9586882409E+000         2.0194625100E+000         2.6209147106E+003         2.7203989994E+003         2.3503002981E+000         2.8406769396E+000         
2018-05-12                09:52:11.510              131.07791101              3145.869864               132.07791101              1526118731.511            0                         963                       2.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9579139335E+000         2.0194625100E+000         2.6209147106E+003         2.7203989994E+003         2.3503002981E+000         2.8406769396E+000         
2018-05-12                09:52:12.500              131.07792245              3145.870139               132.07792245              1526118732.500            0                         963                       1.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9579139335E+000         2.0194625100E+000         2.4642768153E+003         2.7203989994E+003         2.3503002981E+000         2.8406769396E+000         
2018-05-12                09:52:15.118              131.07795277              3145.870866               132.07795277              1526118735.119            0                         963                       3.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9579139335E+000         2.0180460836E+000         2.4642768153E+003         2.5568621188E+003         2.3456810014E+000         2.8354434667E+000         
2018-05-12                09:52:16.823              131.07797250              3145.871340               132.07797250              1526118736.824            0                         963                       2.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9489963335E+000         2.0180460836E+000         2.4642768153E+003         2.5568621188E+003         2.3456810014E+000         2.8354434667E+000         
2018-05-12                09:52:17.808              131.07798389              3145.871613               132.07798389              1526118737.808            0                         963                       1.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9489963335E+000         2.0180460836E+000         2.4103203980E+003         2.5568621188E+003         2.3456810014E+000         2.8354434667E+000         
2018-05-12                09:52:21.005              131.07802089              3145.872501               132.07802089              1526118741.005            0                         963                       3.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9489963335E+000         2.0087926877E+000         2.4103203980E+003         2.5007846736E+003         2.3455776031E+000         2.8353263070E+000         
2018-05-12                09:52:25.084              131.07806810              3145.873634               132.07806810              1526118745.084            0                         963                       2.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9392981552E+000         2.0087926877E+000         2.4103203980E+003         2.5007846736E+003         2.3455776031E+000         2.8353263070E+000         
2018-05-12                09:52:46.131              131.07831170              3145.879481               132.07831170              1526118766.131            0                         963                       1.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9392981552E+000         2.0087926877E+000         2.2510170354E+003         2.5007846736E+003         2.3455776031E+000         2.8353263070E+000         
2018-05-12                09:52:48.756              131.07834209              3145.880210               132.07834209              1526118768.757            0                         963                       3.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9392981552E+000         1.9987338540E+000         2.2510170354E+003         2.3354125613E+003         2.3408434063E+000         2.8299613734E+000         
2018-05-12                09:52:50.316              131.07836015              3145.880644               132.07836015              1526118770.317            0                         963                       2.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9409475905E+000         1.9987338540E+000         2.2510170354E+003         2.3354125613E+003         2.3408434063E+000         2.8299613734E+000         
2018-05-12                09:52:51.296              131.07837149              3145.880916               132.07837149              1526118771.297            0                         963                       1.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9409475905E+000         1.9987338540E+000         2.1041402835E+003         2.3354125613E+003         2.3408434063E+000         2.8299613734E+000         
2018-05-12                09:52:54.430              131.07840775              3145.881786               132.07840775              1526118774.430            0                         963                       3.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9409475905E+000         2.0003137904E+000         2.1041402835E+003         2.1828695986E+003         2.3363817110E+000         2.8249040824E+000         
2018-05-12                09:52:57.710              131.07844573              3145.882697               132.07844573              1526118777.711            0                         963                       2.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9350080931E+000         2.0003137904E+000         2.1041402835E+003         2.1828695986E+003         2.3363817110E+000         2.8249040824E+000         
2018-05-12                09:53:16.595              131.07866429              3145.887943               132.07866429              1526118796.595            0                         963                       1.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9350080931E+000         2.0003137904E+000         1.9838173897E+003         2.1828695986E+003         2.3363817110E+000         2.8249040824E+000         
2018-05-12                09:53:18.990              131.07869201              3145.888608               132.07869201              1526118798.990            0                         963                       3.0000000000E+000         8.0000000000E+000         0.0000000000E+000         1.9350080931E+000         1.9940011618E+000         1.9838173897E+003         2.0578041178E+003         2.3261311681E+000         2.8132809016E+000         
2018-05-12                09:53:20.785              131.07871279              3145.889107               132.07871279              1526118800.785            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9349119589E+000         1.9940011618E+000         1.9838173897E+003         2.0578041178E+003         2.3261311681E+000         2.8132809016E+000         
2018-05-12                09:53:21.750              131.07872397              3145.889375               132.07872397              1526118801.751            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9349119589E+000         1.9940011618E+000         1.8697500938E+003         2.0578041178E+003         2.3261311681E+000         2.8132809016E+000         
2018-05-12                09:53:24.802              131.07875929              3145.890223               132.07875929              1526118804.803            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9349119589E+000         1.9851547671E+000         1.8697500938E+003         1.9291280460E+003         1.6669400840E+000         2.0528413354E+000         
2018-05-12                09:53:50.907              131.07906142              3145.897474               132.07906142              1526118830.907            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9349119589E+000         1.9851547671E+000         1.1483702901E+003         1.9291280460E+003         1.6669400840E+000         2.0528413354E+000         
2018-05-12                09:53:53.519              131.07909166              3145.898200               132.07909166              1526118833.519            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9349119589E+000         1.9791729363E+000         1.1483702901E+003         1.1804924841E+003         1.2129043830E+000         1.5132955645E+000         
2018-05-12                09:53:55.053              131.07910942              3145.898626               132.07910942              1526118835.054            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0124053447E+000         1.9709217770E+000         1.1483702901E+003         1.1744993479E+003         1.2129043830E+000         1.5132955645E+000         
2018-05-12                09:53:56.019              131.07912059              3145.898894               132.07912059              1526118836.019            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0124053447E+000         1.9709217770E+000         4.3654929004E+002         1.1744993479E+003         1.2129043830E+000         1.5132955645E+000         
2018-05-12                09:53:59.403              131.07915976              3145.899834               132.07915976              1526118839.403            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0124053447E+000         2.0438836390E+000         4.3654929004E+002         4.4489687720E+002         1.2117445979E+000         1.5118998645E+000         
2018-05-12                09:54:00.982              131.07917803              3145.900273               132.07917803              1526118840.982            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0072602988E+000         2.0438836390E+000         4.3654929004E+002         4.4489687720E+002         1.2117445979E+000         1.5118998645E+000         
2018-05-12                09:54:01.927              131.07918898              3145.900536               132.07918898              1526118841.928            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0072602988E+000         2.0438836390E+000         4.3650107835E+002         4.4489687720E+002         1.2117445979E+000         1.5118998645E+000         
2018-05-12                09:54:05.066              131.07922531              3145.901407               132.07922531              1526118845.067            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0072602988E+000         2.0386297588E+000         4.3650107835E+002         4.4484020154E+002         1.2107458324E+000         1.5106978641E+000         
2018-05-12                09:54:06.595              131.07924300              3145.901832               132.07924300              1526118846.595            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0017738361E+000         2.0386297588E+000         4.3650107835E+002         4.4484020154E+002         1.2107458324E+000         1.5106978641E+000         
2018-05-12                09:54:07.513              131.07925363              3145.902087               132.07925363              1526118847.514            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0017738361E+000         2.0386297588E+000         4.3651178824E+002         4.4484020154E+002         1.2107458324E+000         1.5106978641E+000         
2018-05-12                09:54:10.724              131.07929080              3145.902979               132.07929080              1526118850.725            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0017738361E+000         2.0330676921E+000         4.3651178824E+002         4.4485382021E+002         1.2125185484E+000         1.5128312565E+000         
2018-05-12                09:54:14.427              131.07933366              3145.904008               132.07933366              1526118854.428            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9977382351E+000         2.0330676921E+000         4.3651178824E+002         4.4485382021E+002         1.2125185484E+000         1.5128312565E+000         
2018-05-12                09:54:34.848              131.07957001              3145.909680               132.07957001              1526118874.849            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9977382351E+000         2.0330676921E+000         4.3652862595E+002         4.4485382021E+002         1.2125185484E+000         1.5128312565E+000         
2018-05-12                09:54:37.384              131.07959936              3145.910385               132.07959936              1526118877.385            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9977382351E+000         2.0289582649E+000         4.3652862595E+002         4.4486810989E+002         1.2099245860E+000         1.5097094548E+000         
2018-05-12                09:54:38.982              131.07961785              3145.910828               132.07961785              1526118878.982            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9931982987E+000         2.0289582649E+000         4.3652862595E+002         4.4486810989E+002         1.2099245860E+000         1.5097094548E+000         
2018-05-12                09:54:39.928              131.07962881              3145.911091               132.07962881              1526118879.929            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9931982987E+000         2.0289582649E+000         4.3652905019E+002         4.4486810989E+002         1.2099245860E+000         1.5097094548E+000         
2018-05-12                09:54:43.069              131.07966516              3145.911964               132.07966516              1526118883.070            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9931982987E+000         2.0243079002E+000         4.3652905019E+002         4.4485796639E+002         1.2094917367E+000         1.5091884815E+000         
2018-05-12                09:54:44.615              131.07968304              3145.912393               132.07968304              1526118884.615            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9896036620E+000         2.0243079002E+000         4.3652905019E+002         4.4485796639E+002         1.2094917367E+000         1.5091884815E+000         
2018-05-12                09:54:45.551              131.07969388              3145.912653               132.07969388              1526118885.551            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9896036620E+000         2.0243079002E+000         4.3653873276E+002         4.4485796639E+002         1.2094917367E+000         1.5091884815E+000         
2018-05-12                09:54:48.683              131.07973013              3145.913523               132.07973013              1526118888.683            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9896036620E+000         2.0206611480E+000         4.3653873276E+002         4.4486890426E+002         1.2102309735E+000         1.5100782122E+000         
2018-05-12                09:55:12.854              131.08000988              3145.920237               132.08000988              1526118912.854            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9896036620E+000         2.0206611480E+000         4.3659119923E+002         4.4486890426E+002         1.2102309735E+000         1.5100782122E+000         
2018-05-12                09:55:15.378              131.08003911              3145.920939               132.08003911              1526118915.379            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9896036620E+000         2.0206334091E+000         4.3659119923E+002         4.4491492668E+002         1.2081004702E+000         1.5075138801E+000         
2018-05-12                09:55:16.960              131.08005742              3145.921378               132.08005742              1526118916.961            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9859588831E+000         2.0206430332E+000         4.3659119923E+002         4.4491750983E+002         1.2081004702E+000         1.5075138801E+000         
2018-05-12                09:55:17.911              131.08006843              3145.921642               132.08006843              1526118917.912            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9859588831E+000         2.0206430332E+000         4.3665860918E+002         4.4491750983E+002         1.2081004702E+000         1.5075138801E+000         
2018-05-12                09:55:20.940              131.08010348              3145.922484               132.08010348              1526118920.941            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9859588831E+000         2.0169193602E+000         4.3665860918E+002         4.4498027996E+002         1.2085355354E+000         1.5080375616E+000         
2018-05-12                09:55:22.614              131.08012285              3145.922948               132.08012285              1526118922.614            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9830534312E+000         2.0169193602E+000         4.3665860918E+002         4.4498027996E+002         1.2085355354E+000         1.5080375616E+000         
2018-05-12                09:55:23.552              131.08013370              3145.923209               132.08013370              1526118923.552            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9830534312E+000         2.0169193602E+000         4.3669896741E+002         4.4498027996E+002         1.2085355354E+000         1.5080375616E+000         
2018-05-12                09:55:26.089              131.08016308              3145.923914               132.08016308              1526118926.090            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9830534312E+000         2.0139648851E+000         4.3669896741E+002         4.4502040312E+002         1.2078131788E+000         1.5071680647E+000         
2018-05-12                09:55:27.688              131.08018159              3145.924358               132.08018159              1526118927.689            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9800716215E+000         2.0139648851E+000         4.3669896741E+002         4.4502040312E+002         1.2078131788E+000         1.5071680647E+000         
2018-05-12                09:55:28.635              131.08019255              3145.924621               132.08019255              1526118928.636            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9800716215E+000         2.0139648851E+000         4.3674672354E+002         4.4502040312E+002         1.2078131788E+000         1.5071680647E+000         
