DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2018-05-16                03:16:05.007              134.80283574              3235.268058               135.80283574              1526440565.008            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9187489322E+000         1.9465473329E+000         4.5206281868E+002         4.6017228570E+002         1.1347341055E+000         1.4190190505E+000         
2018-05-16                03:16:07.138              134.80286041              3235.268650               135.80286041              1526440567.139            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9187489322E+000         1.9468129396E+000         4.5206281868E+002         4.6014533152E+002         1.1345345610E+000         1.4187778558E+000         
2018-05-16                03:16:10.377              134.80289788              3235.269549               135.80289788              1526440570.377            0                         963                       2.0000000000E+000         1.5321428571E+001         0.0000000000E+000         1.9190231595E+000         1.9468129396E+000         4.5206281868E+002         4.6014533152E+002         1.1345345610E+000         1.4187778558E+000         
2018-05-16                03:16:29.288              134.80311676              3235.274802               135.80311676              1526440589.288            0                         963                       1.0000000000E+000         1.2000000000E+001         0.0000000000E+000         1.9190231595E+000         1.9468129396E+000         8.2833207960E+002         4.6014533152E+002         1.1345345610E+000         1.4187778558E+000         
2018-05-16                03:16:31.315              134.80314022              3235.275365               135.80314022              1526440591.315            0                         963                       3.0000000000E+000         1.2000000000E+001         0.0000000000E+000         1.9190231595E+000         1.9578580641E+000         8.2833207960E+002         8.4882757194E+002         1.9994106661E+000         2.4396276649E+000         
2018-05-16                03:16:34.388              134.80317580              3235.276219               135.80317580              1526440594.389            0                         963                       2.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.7359794107E+000         1.9578580641E+000         8.2833207960E+002         8.4882757194E+002         1.9994106661E+000         2.4396276649E+000         
2018-05-16                03:16:52.463              134.80338499              3235.281240               135.80338499              1526440612.463            0                         963                       1.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.7359794107E+000         1.9578580641E+000         1.1956326732E+003         8.4882757194E+002         1.9994106661E+000         2.4396276649E+000         
2018-05-16                03:16:54.628              134.80341006              3235.281841               135.80341006              1526440614.629            0                         963                       3.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.7359794107E+000         3.8332125153E+000         1.1956326732E+003         1.2336899514E+003         1.9969724916E+000         2.4368156515E+000         
2018-05-16                03:16:56.154              134.80342771              3235.282265               135.80342771              1526440616.154            0                         963                       2.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.6717005776E+000         3.8332125153E+000         1.1956326732E+003         1.2336899514E+003         1.9969724916E+000         2.4368156515E+000         
2018-05-16                03:16:57.125              134.80343895              3235.282535               135.80343895              1526440617.125            0                         963                       1.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.6717005776E+000         3.8332125153E+000         1.1790208178E+003         1.2336899514E+003         1.9969724916E+000         2.4368156515E+000         
2018-05-16                03:16:59.395              134.80346523              3235.283166               135.80346523              1526440619.396            0                         963                       3.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.6717005776E+000         3.7671692750E+000         1.1790208178E+003         1.2165133640E+003         1.9956751723E+000         2.4353192727E+000         
2018-05-16                03:17:00.961              134.80348336              3235.283601               135.80348336              1526440620.962            0                         963                       2.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.6502333182E+000         3.7671692750E+000         1.1790208178E+003         1.2165133640E+003         1.9956751723E+000         2.4353192727E+000         
2018-05-16                03:17:01.913              134.80349436              3235.283865               135.80349436              1526440621.913            0                         963                       1.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.6502333182E+000         3.7671692750E+000         1.1698446174E+003         1.2165133640E+003         1.9956751723E+000         2.4353192727E+000         
2018-05-16                03:17:04.253              134.80352145              3235.284515               135.80352145              1526440624.253            0                         963                       3.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.6502333182E+000         3.7451194678E+000         1.1698446174E+003         1.2070357972E+003         1.9959713362E+000         2.4356608886E+000         
2018-05-16                03:17:05.861              134.80354007              3235.284962               135.80354007              1526440625.862            0                         963                       2.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.6278505051E+000         3.7451194678E+000         1.1698446174E+003         1.2070357972E+003         1.9959713362E+000         2.4356608886E+000         
2018-05-16                03:17:06.835              134.80355134              3235.285232               135.80355134              1526440626.836            0                         963                       1.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.6278505051E+000         3.7451194678E+000         1.1604624061E+003         1.2070357972E+003         1.9959713362E+000         2.4356608886E+000         
2018-05-16                03:17:08.867              134.80357485              3235.285796               135.80357485              1526440628.867            0                         963                       3.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.6278505051E+000         3.7221560699E+000         1.1604624061E+003         1.1973557989E+003         1.9957266808E+000         2.4353786865E+000         
2018-05-16                03:17:14.250              134.80363715              3235.287292               135.80363715              1526440634.250            0                         963                       2.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.6075353215E+000         3.7221560699E+000         1.1604624061E+003         1.1973557989E+003         1.9957266808E+000         2.4353786865E+000         
2018-05-16                03:17:30.444              134.80382458              3235.291790               135.80382458              1526440650.444            0                         963                       1.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.6075353215E+000         3.7221560699E+000         1.1345750590E+003         1.1973557989E+003         1.9957266808E+000         2.4353786865E+000         
2018-05-16                03:17:32.279              134.80384583              3235.292300               135.80384583              1526440652.280            0                         963                       3.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.6075353215E+000         3.7012036992E+000         1.1345750590E+003         1.1706034241E+003         1.9914371703E+000         2.4304302937E+000         
2018-05-16                03:17:33.826              134.80386374              3235.292730               135.80386374              1526440653.827            0                         963                       2.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.5050517733E+000         3.7012036992E+000         1.1345750590E+003         1.1706034241E+003         1.9914371703E+000         2.4304302937E+000         
2018-05-16                03:17:34.779              134.80387476              3235.292994               135.80387476              1526440654.779            0                         963                       1.0000000000E+000         1.2000000000E+001         0.0000000000E+000         3.5050517733E+000         3.7012036992E+000         1.1094781395E+003         1.1706034241E+003         1.9914371703E+000         2.4304302937E+000         
