DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2018-05-20                06:44:24.920              138.94751065              3334.740256               139.94751065              1526798664.920            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9024088110E+000         1.9318469306E+000         1.0806010383E+003         4.1423785534E+002         1.1788501257E+000         1.4722761118E+000         
2018-05-20                06:44:27.492              138.94754042              3334.740970               139.94754042              1526798667.492            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         1.9024088110E+000         1.9442895450E+000         1.0806010383E+003         1.1096895835E+003         2.2286247761E+000         2.7024173984E+000         
2018-05-20                06:44:29.121              138.94755927              3334.741423               139.94755927              1526798669.121            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         4.0330092870E+000         1.9442895450E+000         1.0806010383E+003         1.1096895835E+003         2.2286247761E+000         2.7024173984E+000         
2018-05-20                06:44:30.068              138.94757023              3334.741686               139.94757023              1526798670.068            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         4.0330092870E+000         1.9442895450E+000         1.7087554204E+003         1.1096895835E+003         2.2286247761E+000         2.7024173984E+000         
2018-05-20                06:44:32.625              138.94759983              3334.742396               139.94759983              1526798672.625            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         4.0330092870E+000         4.1501171313E+000         1.7087554204E+003         1.7694480257E+003         2.2179843607E+000         2.6902863151E+000         
2018-05-20                06:44:34.282              138.94761902              3334.742856               139.94761902              1526798674.283            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.9648661993E+000         4.1501171313E+000         1.7087554204E+003         1.7694480257E+003         2.2179843607E+000         2.6902863151E+000         
2018-05-20                06:44:35.282              138.94763058              3334.743134               139.94763058              1526798675.282            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.9648661993E+000         4.1501171313E+000         1.6731884507E+003         1.7694480257E+003         2.2179843607E+000         2.6902863151E+000         
2018-05-20                06:44:38.480              138.94766759              3334.744022               139.94766759              1526798678.480            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.9648661993E+000         4.0790829525E+000         1.6731884507E+003         1.7321460534E+003         2.1943109548E+000         2.6632728859E+000         
2018-05-20                06:44:41.974              138.94770804              3334.744993               139.94770804              1526798681.975            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.9048992097E+000         4.0790829525E+000         1.6731884507E+003         1.7321460534E+003         2.1943109548E+000         2.6632728859E+000         
2018-05-20                06:45:01.647              138.94793573              3334.750458               139.94793573              1526798701.647            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.9048992097E+000         4.0790829525E+000         1.5846213456E+003         1.7321460534E+003         2.1943109548E+000         2.6632728859E+000         
2018-05-20                06:45:04.282              138.94796624              3334.751190               139.94796624              1526798704.283            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.9048992097E+000         4.0148927448E+000         1.5846213456E+003         1.6392174412E+003         2.1226491519E+000         2.5813017816E+000         
2018-05-20                06:45:05.857              138.94798446              3334.751627               139.94798446              1526798705.857            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.6562764610E+000         4.0148927448E+000         1.5846213456E+003         1.6392174412E+003         2.1226491519E+000         2.5813017816E+000         
2018-05-20                06:45:06.852              138.94799598              3334.751904               139.94799598              1526798706.853            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.6562764610E+000         4.0148927448E+000         1.5032766997E+003         1.6392174412E+003         2.1226491519E+000         2.5813017816E+000         
2018-05-20                06:45:09.923              138.94803152              3334.752756               139.94803152              1526798709.923            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.6562764610E+000         3.7571664662E+000         1.5032766997E+003         1.5540123880E+003         2.1084149545E+000         2.5649840843E+000         
2018-05-20                06:45:11.614              138.94805109              3334.753226               139.94805109              1526798711.614            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.6183566341E+000         3.7571664662E+000         1.5032766997E+003         1.5540123880E+003         2.1084149545E+000         2.5649840843E+000         
2018-05-20                06:45:12.585              138.94806233              3334.753496               139.94806233              1526798712.585            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.6183566341E+000         3.7571664662E+000         1.4802731488E+003         1.5540123880E+003         2.1084149545E+000         2.5649840843E+000         
2018-05-20                06:45:15.154              138.94809207              3334.754210               139.94809207              1526798715.155            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.6183566341E+000         3.7176360056E+000         1.4802731488E+003         1.5299497026E+003         2.0993296551E+000         2.5545627169E+000         
2018-05-20                06:45:18.539              138.94813124              3334.755150               139.94813124              1526798718.539            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.5890900966E+000         3.7176360056E+000         1.4802731488E+003         1.5299497026E+003         2.0993296551E+000         2.5545627169E+000         
2018-05-20                06:45:37.351              138.94834898              3334.760376               139.94834898              1526798737.352            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.5890900966E+000         3.7176360056E+000         1.4376359375E+003         1.5299497026E+003         2.0993296551E+000         2.5545627169E+000         
2018-05-20                06:45:39.963              138.94837921              3334.761101               139.94837921              1526798739.964            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.5890900966E+000         3.6864344267E+000         1.4376359375E+003         1.4853262315E+003         2.0612518445E+000         2.5108323017E+000         
2018-05-20                06:45:41.595              138.94839809              3334.761554               139.94839809              1526798741.595            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.4765292995E+000         3.6864344267E+000         1.4376359375E+003         1.4853262315E+003         2.0612518445E+000         2.5108323017E+000         
2018-05-20                06:45:42.582              138.94840953              3334.761829               139.94840953              1526798742.583            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.4765292995E+000         3.6864344267E+000         1.4011396737E+003         1.4853262315E+003         2.0612518445E+000         2.5108323017E+000         
2018-05-20                06:45:45.125              138.94843896              3334.762535               139.94843896              1526798745.126            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.4765292995E+000         3.5697421568E+000         1.4011396737E+003         1.4470868826E+003         2.0528776972E+000         2.5012035205E+000         
2018-05-20                06:45:48.703              138.94848037              3334.763529               139.94848037              1526798748.704            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.4595259542E+000         3.5697421568E+000         1.4011396737E+003         1.4470868826E+003         2.0528776972E+000         2.5012035205E+000         
2018-05-20                06:46:08.364              138.94870792              3334.768990               139.94870792              1526798768.364            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.4595259542E+000         3.5697421568E+000         1.3708497121E+003         1.4470868826E+003         2.0528776972E+000         2.5012035205E+000         
2018-05-20                06:46:10.898              138.94873725              3334.769694               139.94873725              1526798770.898            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.4595259542E+000         3.5516463129E+000         1.3708497121E+003         1.4154946807E+003         2.0337015994E+000         2.4791387419E+000         
2018-05-20                06:46:12.411              138.94875477              3334.770114               139.94875477              1526798772.412            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.3770593313E+000         3.5516463129E+000         1.3708497121E+003         1.4154946807E+003         2.0337015994E+000         2.4791387419E+000         
2018-05-20                06:46:13.365              138.94876580              3334.770379               139.94876580              1526798773.365            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.3770593313E+000         3.5516463129E+000         1.3396096209E+003         1.4154946807E+003         2.0337015994E+000         2.4791387419E+000         
2018-05-20                06:46:15.867              138.94879476              3334.771074               139.94879476              1526798775.867            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.3770593313E+000         3.4664506736E+000         1.3396096209E+003         1.3829781955E+003         2.0292285528E+000         2.4739887334E+000         
2018-05-20                06:46:19.286              138.94883434              3334.772024               139.94883434              1526798779.287            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.3593792621E+000         3.4664506736E+000         1.3396096209E+003         1.3829781955E+003         2.0292285528E+000         2.4739887334E+000         
2018-05-20                06:46:38.180              138.94905301              3334.777272               139.94905301              1526798798.180            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.3593792621E+000         3.4664506736E+000         1.3029337852E+003         1.3829781955E+003         2.0292285528E+000         2.4739887334E+000         
2018-05-20                06:46:40.756              138.94908282              3334.777988               139.94908282              1526798800.756            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.3593792621E+000         3.4478757455E+000         1.3029337852E+003         1.3449122560E+003         2.0146664493E+000         2.4572145118E+000         
2018-05-20                06:46:42.375              138.94910157              3334.778438               139.94910157              1526798802.376            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.2658278160E+000         3.4478757455E+000         1.3029337852E+003         1.3449122560E+003         2.0146664493E+000         2.4572145118E+000         
2018-05-20                06:46:43.342              138.94911277              3334.778706               139.94911277              1526798803.343            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.2658278160E+000         3.4478757455E+000         1.2651808984E+003         1.3449122560E+003         2.0146664493E+000         2.4572145118E+000         
2018-05-20                06:46:45.948              138.94914293              3334.779430               139.94914293              1526798805.949            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.2658278160E+000         3.3514897876E+000         1.2651808984E+003         1.3057674529E+003         2.0122444143E+000         2.4544233210E+000         
2018-05-20                06:46:49.436              138.94918329              3334.780399               139.94918329              1526798809.436            0                         963                       2.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.2779472747E+000         3.3514897876E+000         1.2651808984E+003         1.3057674529E+003         2.0122444143E+000         2.4544233210E+000         
2018-05-20                06:47:09.111              138.94941102              3334.785864               139.94941102              1526798829.112            0                         963                       1.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.2779472747E+000         3.3514897876E+000         1.2264943528E+003         1.3057674529E+003         2.0122444143E+000         2.4544233210E+000         
2018-05-20                06:47:11.729              138.94944131              3334.786591               139.94944131              1526798831.729            0                         963                       3.0000000000E+000         1.0000000000E+001         0.0000000000E+000         3.2779472747E+000         3.3635350068E+000         1.2264943528E+003         1.2656601739E+003         1.9967387446E+000         2.4365460460E+000         
2018-05-20                06:47:15.055              138.94947980              3334.787515               139.94947980              1526798835.055            0                         963                       2.0000000000E+000         1.1055555556E+001         0.0000000000E+000         3.1492457792E+000         3.3635350068E+000         1.2264943528E+003         1.2656601739E+003         1.9967387446E+000         2.4365460460E+000         
