DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2018-05-14                11:05:31.036              133.12883144              3195.091954               134.12883144              1526295931.036            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0905371036E+000         2.1235386760E+000         4.9250111840E+002         5.0200537656E+002         1.2229046472E+000         1.5253262202E+000         
2018-05-14                11:05:32.677              133.12885043              3195.092410               134.12885043              1526295932.677            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0909836272E+000         2.1235386760E+000         4.9250111840E+002         5.0200537656E+002         1.2229046472E+000         1.5253262202E+000         
2018-05-14                11:05:33.612              133.12886126              3195.092670               134.12886126              1526295933.613            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0909836272E+000         2.1235386760E+000         4.9240465711E+002         5.0200537656E+002         1.2229046472E+000         1.5253262202E+000         
2018-05-14                11:05:36.875              133.12889902              3195.093576               134.12889902              1526295936.875            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0909836272E+000         2.1239563767E+000         4.9240465711E+002         5.0189672114E+002         1.2211312007E+000         1.5231931993E+000         
2018-05-14                11:05:38.437              133.12891711              3195.094011               134.12891711              1526295938.438            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0913071053E+000         2.1239563767E+000         4.9240465711E+002         5.0189672114E+002         1.2211312007E+000         1.5231931993E+000         
2018-05-14                11:05:39.372              133.12892793              3195.094270               134.12892793              1526295939.373            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0913071053E+000         2.1239563767E+000         4.9240575490E+002         5.0189672114E+002         1.2211312007E+000         1.5231931993E+000         
2018-05-14                11:05:42.657              133.12896594              3195.095183               134.12896594              1526295942.657            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0913071053E+000         2.1242620120E+000         4.9240575490E+002         5.0189123230E+002         1.2212285703E+000         1.5233103166E+000         
2018-05-14                11:05:44.233              133.12898418              3195.095620               134.12898418              1526295944.233            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0915311866E+000         2.1242620120E+000         4.9240575490E+002         5.0189123230E+002         1.2212285703E+000         1.5233103166E+000         
2018-05-14                11:05:45.180              133.12899515              3195.095884               134.12899515              1526295945.181            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0915311866E+000         2.1242620120E+000         4.9241561564E+002         5.0189123230E+002         1.2212285703E+000         1.5233103166E+000         
2018-05-14                11:05:48.286              133.12903109              3195.096746               134.12903109              1526295948.286            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0915311866E+000         2.1244958343E+000         4.9241561564E+002         5.0190307128E+002         1.2215847868E+000         1.5237387724E+000         
2018-05-14                11:05:49.832              133.12904899              3195.097176               134.12904899              1526295949.833            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0912903684E+000         2.1244958343E+000         4.9241561564E+002         5.0190307128E+002         1.2215847868E+000         1.5237387724E+000         
2018-05-14                11:05:50.779              133.12905994              3195.097439               134.12905994              1526295950.779            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0912903684E+000         2.1244958343E+000         4.9238806060E+002         5.0190307128E+002         1.2215847868E+000         1.5237387724E+000         
2018-05-14                11:05:54.124              133.12909866              3195.098368               134.12909866              1526295954.124            0                         963                       3.0000000000E+000         7.0000000000E+000         0.0000000000E+000         2.0912903684E+000         2.1242352938E+000         4.9238806060E+002         5.0187039858E+002         1.2200651417E+000         1.5219108892E+000         
2018-05-14                11:05:57.618              133.12913910              3195.099338               134.12913910              1526295957.618            0                         963                       2.0000000000E+000         7.0000000000E+000         0.0000000000E+000         2.0772154104E+000         2.1242352938E+000         4.9238806060E+002         5.0187039858E+002         1.2200651417E+000         1.5219108892E+000         
