DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2018-05-11                15:48:22.062              130.32525536              3127.806129               131.32525536              1526053702.063            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9662614790E+000         2.3085079915E+000         8.4313031878E+002         2.5970609533E+003         1.4955585015E+000         1.8507625629E+000         
2018-05-11                15:48:24.605              130.32528478              3127.806835               131.32528478              1526053704.605            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9662614790E+000         1.9981906467E+000         8.4313031878E+002         8.5986751108E+002         1.0233029712E+000         1.2838999092E+000         
2018-05-11                15:48:26.196              130.32530319              3127.807277               131.32530319              1526053706.196            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9451985257E+000         1.9981906467E+000         8.4313031878E+002         8.5986751108E+002         1.0233029712E+000         1.2838999092E+000         
2018-05-11                15:48:27.150              130.32531424              3127.807542               131.32531424              1526053707.150            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9451985257E+000         1.9981906467E+000         4.3041071040E+002         8.5986751108E+002         1.0233029712E+000         1.2838999092E+000         
2018-05-11                15:48:30.400              130.32535185              3127.808444               131.32535185              1526053710.400            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9451985257E+000         1.9707909637E+000         4.3041071040E+002         4.3733260734E+002         1.0207052047E+000         1.2807395806E+000         
2018-05-11                15:48:31.953              130.32536983              3127.808876               131.32536983              1526053711.953            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9455311952E+000         1.9707909637E+000         4.3041071040E+002         4.3733260734E+002         1.0207052047E+000         1.2807395806E+000         
2018-05-11                15:48:32.907              130.32538087              3127.809141               131.32538087              1526053712.907            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9455311952E+000         1.9707909637E+000         4.3032223452E+002         4.3733260734E+002         1.0207052047E+000         1.2807395806E+000         
2018-05-11                15:48:35.492              130.32541079              3127.809859               131.32541079              1526053715.492            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9455311952E+000         1.9710779704E+000         4.3032223452E+002         4.3722917378E+002         1.0193547676E+000         1.2790965110E+000         
2018-05-11                15:48:37.022              130.32542850              3127.810284               131.32542850              1526053717.022            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9453969109E+000         1.9710779704E+000         4.3032223452E+002         4.3722917378E+002         1.0193547676E+000         1.2790965110E+000         
2018-05-11                15:48:37.983              130.32543962              3127.810551               131.32543962              1526053717.983            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9453969109E+000         1.9710779704E+000         4.3033593862E+002         4.3722917378E+002         1.0193547676E+000         1.2790965110E+000         
